Model	PRAUC
agront	0.5431329465815812
cnn-lstm	0.4735194472353316
pcv2-l24-d0768	0.5684351550158129
pcv2-l48-d1024	0.5909248542084189
pcv2-l48-d1536	0.6055870430715738
sup_pcv2-l24-d0768	0.3189353311524478
