Model	PRAUC
agront-checkpoints-lr-1e-4	0.6853042612779442
agront-checkpoints-lr-1e-4	0.6349631608382307
agront-checkpoints-lr-1e-4	0.7164704413031051
agront-checkpoints-lr-1e-4	0.721732269208871
agront-checkpoints-lr-1e-4	0.6637752867228675
agront-checkpoints-lr-1e-4	0.576386102596876
agront-checkpoints-lr-1e-4	0.714682651005526
agront-checkpoints-lr-1e-4	0.6431314704142961
agront-checkpoints-lr-1e-4	0.7250740298182377
agront-checkpoints-lr-1e-4	0.7014925257776319
agront-checkpoints-lr-1e-4	0.7151278382856787
agront-checkpoints-lr-1e-4	0.5531467476983076
agront-checkpoints-lr-1e-4	0.699915621530774
agront-checkpoints-lr-1e-4	0.654507290307238
agront-checkpoints-lr-1e-4	0.6164355999672235
agront-checkpoints-lr-1e-4	0.6545783848480214
agront-checkpoints-lr-1e-4	0.7109674046372263
agront-checkpoints-lr-1e-4	0.717958216567169
agront-checkpoints-lr-1e-4	0.697573513920152
agront-checkpoints-lr-1e-4	0.701547502407256
agront-checkpoints-lr-1e-4	0.6822235341820609
agront-checkpoints-lr-1e-4	0.6978206245286932
agront-checkpoints-lr-1e-4	0.6916573471835111
agront-checkpoints-lr-1e-4	0.7115121248864618
agront-checkpoints-lr-1e-4	0.6836542674317961
agront-checkpoints-lr-1e-4	0.6775824340232104
agront-checkpoints-lr-1e-4	0.6882804130976125
agront-checkpoints-lr-1e-4	0.649015131753065
agront-checkpoints-lr-1e-4	0.7186609968918478
agront-checkpoints-lr-1e-4	0.6991992311210236
agront-checkpoints-lr-1e-4	0.7014919978411803
agront-checkpoints-lr-1e-4	0.5637442726599662
agront-checkpoints-lr-1e-4	0.3933464457289606
agront-checkpoints-lr-1e-4	0.6012811457938012
agront-checkpoints-lr-1e-4	0.7006884133488447
agront-checkpoints-lr-1e-4	0.7112585340777318
agront-checkpoints-lr-1e-4	0.5664512787246738
agront-checkpoints-lr-1e-4	0.6764999737224396
agront-checkpoints-lr-1e-4	0.6814274586667289
agront-checkpoints-lr-1e-4	0.7204059543246207
agront-checkpoints-lr-1e-4	0.7238682243201837
agront-checkpoints-lr-1e-4	0.5771251343294447
agront-checkpoints-lr-1e-4	0.6660660150817934
agront-checkpoints-lr-1e-4	0.6287589413980398
agront-checkpoints-lr-1e-4	0.610951473274181
agront-checkpoints-lr-1e-4	0.6619891106850967
agront-checkpoints-lr-1e-4	0.4711200381771448
agront-checkpoints-lr-1e-4	0.6705189315025859
agront-checkpoints-lr-1e-4	0.6311122371926796
agront-checkpoints-lr-1e-4	0.6597082993154263
agront-checkpoints-lr-1e-4	0.674683423726063
agront-checkpoints-lr-1e-4	0.6998465162369698
agront-checkpoints-lr-1e-4	0.665262780639913
agront-checkpoints-lr-1e-4	0.632571082758526
agront-checkpoints-lr-1e-4	0.7183307137460948
agront-checkpoints-lr-1e-4	0.7045509292249599
agront-checkpoints-lr-1e-4	0.5563131222728996
agront-checkpoints-lr-1e-4	0.5000871341719776
agront-checkpoints-lr-1e-4	0.6259690686995887
agront-checkpoints-lr-1e-4	0.5568484530468623
agront-checkpoints-lr-1e-4	0.7014099863596153
agront-checkpoints-lr-1e-4	0.6974176503431861
agront-checkpoints-lr-1e-4	0.6168848537566471
agront-checkpoints-lr-1e-4	0.6469233435375294
agront-checkpoints-lr-1e-4	0.6889183621306236
agront-checkpoints-lr-1e-4	0.4862707499932115
agront-checkpoints-lr-1e-4	0.6875588156681267
agront-checkpoints-lr-1e-4	0.49069580462485307
agront-checkpoints-lr-1e-4	0.35321685152648064
agront-checkpoints-lr-1e-4	0.5557103328472951
agront-checkpoints-lr-1e-4	0.6522988160043418
agront-checkpoints-lr-1e-4	0.7028713107546624
agront-checkpoints-lr-1e-4	0.7247445539796881
agront-checkpoints-lr-1e-4	0.7033916771234789
agront-checkpoints-lr-1e-4	0.7244837140055149
agront-checkpoints-lr-1e-4	0.648366543994052
agront-checkpoints-lr-1e-4	0.6918518898703592
agront-checkpoints-lr-1e-4	0.6819743721406069
agront-checkpoints-lr-1e-4	0.6068675328759894
agront-checkpoints-lr-1e-4	0.6047099569132501
agront-checkpoints-lr-1e-4	0.7286834438657961
agront-checkpoints-lr-1e-4	0.694670897747204
agront-checkpoints-lr-1e-4	0.6610562212671878
agront-checkpoints-lr-1e-4	0.559711364041022
agront-checkpoints-lr-1e-4	0.6391051465836798
agront-checkpoints-lr-1e-4	0.6302896366938097
agront-checkpoints-lr-1e-4	0.6734490496007518
agront-checkpoints-lr-1e-4	0.7001320917348977
agront-checkpoints-lr-1e-4	0.6155139604073514
agront-checkpoints-lr-1e-4	0.6939001473248884
agront-checkpoints-lr-1e-4	0.5126519237470945
agront-checkpoints-lr-1e-4	0.7000431737972612
cnn-lstm-imbalance-lr-1e-3	0.6134477433106986
cnn-lstm-imbalance-lr-1e-3	0.5680956463119229
cnn-lstm-imbalance-lr-1e-3	0.6446466653739573
cnn-lstm-imbalance-lr-1e-3	0.644784685844135
cnn-lstm-imbalance-lr-1e-3	0.5890329585630927
cnn-lstm-imbalance-lr-1e-3	0.5128180135690351
cnn-lstm-imbalance-lr-1e-3	0.6422015905126075
cnn-lstm-imbalance-lr-1e-3	0.5762975885086259
cnn-lstm-imbalance-lr-1e-3	0.6444838338122267
cnn-lstm-imbalance-lr-1e-3	0.6195886470769488
cnn-lstm-imbalance-lr-1e-3	0.6364378778514002
cnn-lstm-imbalance-lr-1e-3	0.49319382320123706
cnn-lstm-imbalance-lr-1e-3	0.6229520843187442
cnn-lstm-imbalance-lr-1e-3	0.5851346710140937
cnn-lstm-imbalance-lr-1e-3	0.5529077391554338
cnn-lstm-imbalance-lr-1e-3	0.5777985372386069
cnn-lstm-imbalance-lr-1e-3	0.6318850921076421
cnn-lstm-imbalance-lr-1e-3	0.6401341007352294
cnn-lstm-imbalance-lr-1e-3	0.6247539415610965
cnn-lstm-imbalance-lr-1e-3	0.6251134911398648
cnn-lstm-imbalance-lr-1e-3	0.6045810509027207
cnn-lstm-imbalance-lr-1e-3	0.6222976936969835
cnn-lstm-imbalance-lr-1e-3	0.6115564324897984
cnn-lstm-imbalance-lr-1e-3	0.6325328586799366
cnn-lstm-imbalance-lr-1e-3	0.6092676305953368
cnn-lstm-imbalance-lr-1e-3	0.6022886832929654
cnn-lstm-imbalance-lr-1e-3	0.6112416968251881
cnn-lstm-imbalance-lr-1e-3	0.580379574192926
cnn-lstm-imbalance-lr-1e-3	0.6376039493957912
cnn-lstm-imbalance-lr-1e-3	0.6177201553517113
cnn-lstm-imbalance-lr-1e-3	0.6221238718993153
cnn-lstm-imbalance-lr-1e-3	0.5142740366749972
cnn-lstm-imbalance-lr-1e-3	0.353292588043904
cnn-lstm-imbalance-lr-1e-3	0.5375306706688947
cnn-lstm-imbalance-lr-1e-3	0.6299859435059143
cnn-lstm-imbalance-lr-1e-3	0.6403917764220617
cnn-lstm-imbalance-lr-1e-3	0.503426217915656
cnn-lstm-imbalance-lr-1e-3	0.6088093703975963
cnn-lstm-imbalance-lr-1e-3	0.6107745327816907
cnn-lstm-imbalance-lr-1e-3	0.6493707803648374
cnn-lstm-imbalance-lr-1e-3	0.6487405414283057
cnn-lstm-imbalance-lr-1e-3	0.5277005868641684
cnn-lstm-imbalance-lr-1e-3	0.6005341387954265
cnn-lstm-imbalance-lr-1e-3	0.5699255552573179
cnn-lstm-imbalance-lr-1e-3	0.5612793635313951
cnn-lstm-imbalance-lr-1e-3	0.6014541160716771
cnn-lstm-imbalance-lr-1e-3	0.4360961490665561
cnn-lstm-imbalance-lr-1e-3	0.6073503099488717
cnn-lstm-imbalance-lr-1e-3	0.577426462089764
cnn-lstm-imbalance-lr-1e-3	0.6011160270766396
cnn-lstm-imbalance-lr-1e-3	0.6054794673239322
cnn-lstm-imbalance-lr-1e-3	0.6359510540164335
cnn-lstm-imbalance-lr-1e-3	0.5971149815913748
cnn-lstm-imbalance-lr-1e-3	0.5766119414422475
cnn-lstm-imbalance-lr-1e-3	0.6487187386512051
cnn-lstm-imbalance-lr-1e-3	0.6394539036174492
cnn-lstm-imbalance-lr-1e-3	0.5111799887920592
cnn-lstm-imbalance-lr-1e-3	0.4471139886451771
cnn-lstm-imbalance-lr-1e-3	0.57003856007273
cnn-lstm-imbalance-lr-1e-3	0.5049712071503745
cnn-lstm-imbalance-lr-1e-3	0.6300454271064981
cnn-lstm-imbalance-lr-1e-3	0.6314309554088631
cnn-lstm-imbalance-lr-1e-3	0.5631226940114977
cnn-lstm-imbalance-lr-1e-3	0.5883025389442352
cnn-lstm-imbalance-lr-1e-3	0.6309215944640325
cnn-lstm-imbalance-lr-1e-3	0.43441893358438427
cnn-lstm-imbalance-lr-1e-3	0.6220360626030527
cnn-lstm-imbalance-lr-1e-3	0.45454846242862373
cnn-lstm-imbalance-lr-1e-3	0.3163915701300465
cnn-lstm-imbalance-lr-1e-3	0.5117192001320335
cnn-lstm-imbalance-lr-1e-3	0.5902805567444003
cnn-lstm-imbalance-lr-1e-3	0.6279448037382288
cnn-lstm-imbalance-lr-1e-3	0.6481506516319119
cnn-lstm-imbalance-lr-1e-3	0.6235333011177596
cnn-lstm-imbalance-lr-1e-3	0.6483302642661369
cnn-lstm-imbalance-lr-1e-3	0.5787288001511866
cnn-lstm-imbalance-lr-1e-3	0.6167012443360405
cnn-lstm-imbalance-lr-1e-3	0.6096971118788056
cnn-lstm-imbalance-lr-1e-3	0.5407578706937723
cnn-lstm-imbalance-lr-1e-3	0.5411872162870126
cnn-lstm-imbalance-lr-1e-3	0.6502010042103474
cnn-lstm-imbalance-lr-1e-3	0.6223077763413398
cnn-lstm-imbalance-lr-1e-3	0.5964797480607467
cnn-lstm-imbalance-lr-1e-3	0.5027290497652213
cnn-lstm-imbalance-lr-1e-3	0.5684609388126921
cnn-lstm-imbalance-lr-1e-3	0.5692484723167142
cnn-lstm-imbalance-lr-1e-3	0.6054042363957196
cnn-lstm-imbalance-lr-1e-3	0.630601137855979
cnn-lstm-imbalance-lr-1e-3	0.5506422336523789
cnn-lstm-imbalance-lr-1e-3	0.6191384974094445
cnn-lstm-imbalance-lr-1e-3	0.4568825176529741
cnn-lstm-imbalance-lr-1e-3	0.6249276127630199
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6805586758433253
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.627175285431774
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.7083465582384258
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.7137403353634184
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6520881532922025
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.5674049789842516
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.7057066380809749
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6373200507275645
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.7130939348164135
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6870041613037245
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.7094601169114296
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.5494424095119101
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6874304038158614
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6487009213686497
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6121491739394758
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6395877649963257
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6993575721930919
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.705884010891214
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6868840977924408
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6896818481394489
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6710429750256719
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6868756903305993
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6808824458089784
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.7007456858602428
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6716548090103056
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6691232071488143
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6779950448777652
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6415529140753997
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.709120775766815
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6892145380972077
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6909722216959588
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.5531274147955271
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.38837521639894257
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.5860313931850667
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6856688297820093
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6952926320197663
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.5536151709583844
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6625575896004294
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6680533950528007
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.7047294057632814
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.71391278008228
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.5686328806014902
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6598969246029944
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6221499388105949
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.606144817347088
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6567424441290821
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.4571204917444708
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6665388822692768
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6225531660683705
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6587012125488568
2nd_pcv2-l24-d0768-checkpoints-lr-1e-4	0.6634172909532419
